ticker,OPT_STRIKE_PX,OPT_EXPIRE_DT,OPT_PUT_CALL,OPT_CONT_SIZE,OPT_UNDL_TICKER,OPT_MULTIPLIER
TSLA US 05/15/26 P140 Equity,140.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P145 Equity,145.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P150 Equity,150.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P155 Equity,155.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P160 Equity,160.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P165 Equity,165.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P170 Equity,170.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P175 Equity,175.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P180 Equity,180.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P537.5 Equity,537.5,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P540 Equity,540.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P542.5 Equity,542.5,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P545 Equity,545.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P547.5 Equity,547.5,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P550 Equity,550.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P552.5 Equity,552.5,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P555 Equity,555.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P560 Equity,560.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P565 Equity,565.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P620 Equity,620.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P630 Equity,630.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P640 Equity,640.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P650 Equity,650.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P660 Equity,660.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P670 Equity,670.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P680 Equity,680.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P690 Equity,690.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P700 Equity,700.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P710 Equity,710.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P820 Equity,820.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P830 Equity,830.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P840 Equity,840.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P850 Equity,850.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P860 Equity,860.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P870 Equity,870.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P880 Equity,880.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P890 Equity,890.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P900 Equity,900.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P910 Equity,910.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P720 Equity,720.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P730 Equity,730.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P740 Equity,740.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P750 Equity,750.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P760 Equity,760.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P770 Equity,770.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P780 Equity,780.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P790 Equity,790.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P800 Equity,800.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P810 Equity,810.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P412.5 Equity,412.5,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P415 Equity,415.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P417.5 Equity,417.5,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P420 Equity,420.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P422.5 Equity,422.5,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P425 Equity,425.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P427.5 Equity,427.5,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P430 Equity,430.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P432.5 Equity,432.5,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P435 Equity,435.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P462.5 Equity,462.5,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P465 Equity,465.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P467.5 Equity,467.5,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P470 Equity,470.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P472.5 Equity,472.5,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P475 Equity,475.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P477.5 Equity,477.5,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P480 Equity,480.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P482.5 Equity,482.5,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P485 Equity,485.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P437.5 Equity,437.5,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P440 Equity,440.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P442.5 Equity,442.5,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P445 Equity,445.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P447.5 Equity,447.5,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P450 Equity,450.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P452.5 Equity,452.5,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P455 Equity,455.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P457.5 Equity,457.5,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P460 Equity,460.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P487.5 Equity,487.5,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P490 Equity,490.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P492.5 Equity,492.5,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P495 Equity,495.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P497.5 Equity,497.5,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P500 Equity,500.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P502.5 Equity,502.5,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P505 Equity,505.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P507.5 Equity,507.5,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P510 Equity,510.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P512.5 Equity,512.5,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P515 Equity,515.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P517.5 Equity,517.5,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P520 Equity,520.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P522.5 Equity,522.5,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P525 Equity,525.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P527.5 Equity,527.5,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P530 Equity,530.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P532.5 Equity,532.5,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P535 Equity,535.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P570 Equity,570.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P575 Equity,575.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P580 Equity,580.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P585 Equity,585.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P590 Equity,590.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P595 Equity,595.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P600 Equity,600.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P605 Equity,605.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P610 Equity,610.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P615 Equity,615.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 06/18/26 C125 Equity,125.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C130 Equity,130.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C135 Equity,135.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C140 Equity,140.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C145 Equity,145.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C150 Equity,150.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C155 Equity,155.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C160 Equity,160.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C165 Equity,165.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C170 Equity,170.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C325 Equity,325.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C330 Equity,330.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C335 Equity,335.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C340 Equity,340.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C345 Equity,345.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C350 Equity,350.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C355 Equity,355.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C360 Equity,360.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C365 Equity,365.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C370 Equity,370.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C225 Equity,225.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C230 Equity,230.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C235 Equity,235.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C240 Equity,240.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C245 Equity,245.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C250 Equity,250.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C255 Equity,255.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C260 Equity,260.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C265 Equity,265.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C270 Equity,270.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C275 Equity,275.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C280 Equity,280.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C285 Equity,285.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C290 Equity,290.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C295 Equity,295.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C300 Equity,300.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C305 Equity,305.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C310 Equity,310.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C315 Equity,315.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C320 Equity,320.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C425 Equity,425.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C430 Equity,430.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C435 Equity,435.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C440 Equity,440.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C445 Equity,445.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C450 Equity,450.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C455 Equity,455.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C460 Equity,460.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C465 Equity,465.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C470 Equity,470.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C15 Equity,15.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C20 Equity,20.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C25 Equity,25.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C30 Equity,30.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C35 Equity,35.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C40 Equity,40.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C45 Equity,45.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C50 Equity,50.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C60 Equity,60.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C70 Equity,70.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C175 Equity,175.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C180 Equity,180.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C185 Equity,185.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C190 Equity,190.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C195 Equity,195.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C200 Equity,200.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C205 Equity,205.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C210 Equity,210.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C215 Equity,215.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C220 Equity,220.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C75 Equity,75.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C80 Equity,80.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C85 Equity,85.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C90 Equity,90.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C95 Equity,95.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C100 Equity,100.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C105 Equity,105.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C110 Equity,110.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C115 Equity,115.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C120 Equity,120.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 05/15/26 P920 Equity,920.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P930 Equity,930.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P940 Equity,940.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P950 Equity,950.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P960 Equity,960.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P970 Equity,970.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P980 Equity,980.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 05/15/26 P990 Equity,990.0,2026-05-15,Put,100.0,TSLA US,100.0
TSLA US 06/18/26 C5 Equity,5.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C10 Equity,10.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C375 Equity,375.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C380 Equity,380.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C385 Equity,385.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C390 Equity,390.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C395 Equity,395.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C400 Equity,400.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C405 Equity,405.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C410 Equity,410.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C415 Equity,415.0,2026-06-18,Call,100.0,TSLA US,100.0
TSLA US 06/18/26 C420 Equity,420.0,2026-06-18,Call,100.0,TSLA US,100.0
