ticker,OPT_STRIKE_PX,OPT_EXPIRE_DT,OPT_PUT_CALL,OPT_CONT_SIZE,OPT_UNDL_TICKER,OPT_MULTIPLIER
NVDA US 06/18/26 C84 Equity,84.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C85 Equity,85.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C86 Equity,86.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C87 Equity,87.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C88 Equity,88.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C89 Equity,89.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C90 Equity,90.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C91 Equity,91.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C112 Equity,112.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C113 Equity,113.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C114 Equity,114.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C115 Equity,115.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C116 Equity,116.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C117 Equity,117.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C118 Equity,118.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C119 Equity,119.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C120 Equity,120.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C121 Equity,121.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C150 Equity,150.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C152 Equity,152.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C154 Equity,154.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C155 Equity,155.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C156 Equity,156.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C158 Equity,158.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C160 Equity,160.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C162 Equity,162.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C164 Equity,164.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C165 Equity,165.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C122 Equity,122.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C123 Equity,123.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C124 Equity,124.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C125 Equity,125.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C126 Equity,126.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C127 Equity,127.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C128 Equity,128.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C129 Equity,129.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C130 Equity,130.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C132 Equity,132.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C200 Equity,200.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C205 Equity,205.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C210 Equity,210.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C212 Equity,212.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C213 Equity,213.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C214 Equity,214.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C215 Equity,215.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C216 Equity,216.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C217 Equity,217.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C218 Equity,218.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C176 Equity,176.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C177 Equity,177.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C178 Equity,178.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C179 Equity,179.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C180 Equity,180.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C181 Equity,181.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C182 Equity,182.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C183 Equity,183.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C184 Equity,184.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C185 Equity,185.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C166 Equity,166.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C167 Equity,167.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C168 Equity,168.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C169 Equity,169.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C170 Equity,170.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C171 Equity,171.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C172 Equity,172.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C173 Equity,173.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C174 Equity,174.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C175 Equity,175.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C102 Equity,102.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C103 Equity,103.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C104 Equity,104.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C105 Equity,105.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C106 Equity,106.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C107 Equity,107.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C108 Equity,108.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C109 Equity,109.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C110 Equity,110.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C111 Equity,111.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C186 Equity,186.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C187 Equity,187.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C188 Equity,188.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C189 Equity,189.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C190 Equity,190.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C191 Equity,191.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C192 Equity,192.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C193 Equity,193.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C194 Equity,194.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C195 Equity,195.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C219 Equity,219.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C220 Equity,220.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C221 Equity,221.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C222 Equity,222.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C223 Equity,223.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C224 Equity,224.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C225 Equity,225.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C226 Equity,226.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C227 Equity,227.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C228 Equity,228.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C134 Equity,134.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C135 Equity,135.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C136 Equity,136.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C138 Equity,138.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C140 Equity,140.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C142 Equity,142.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C144 Equity,144.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C145 Equity,145.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C146 Equity,146.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C148 Equity,148.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 P57 Equity,57.0,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 P58 Equity,58.0,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 P59 Equity,59.0,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 P60 Equity,60.0,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 P61 Equity,61.0,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 P62 Equity,62.0,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 P63 Equity,63.0,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 P64 Equity,64.0,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 P65 Equity,65.0,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 P66 Equity,66.0,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 P37 Equity,37.0,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 P38 Equity,38.0,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 P39 Equity,39.0,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 P40 Equity,40.0,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 P41 Equity,41.0,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 P42 Equity,42.0,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 P43 Equity,43.0,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 P44 Equity,44.0,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 P45 Equity,45.0,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 P46 Equity,46.0,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 P7 Equity,7.0,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 P8 Equity,8.0,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 P9 Equity,9.0,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 P10 Equity,10.0,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 P11 Equity,11.0,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 P12 Equity,12.0,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 P13 Equity,13.0,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 P14 Equity,14.0,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 P15 Equity,15.0,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 P16 Equity,16.0,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 C360 Equity,360.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C370 Equity,370.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C380 Equity,380.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C390 Equity,390.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C400 Equity,400.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C410 Equity,410.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C420 Equity,420.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C430 Equity,430.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C440 Equity,440.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 P0.5 Equity,0.5,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 P17 Equity,17.0,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 P18 Equity,18.0,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 P19 Equity,19.0,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 P20 Equity,20.0,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 P21 Equity,21.0,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 P22 Equity,22.0,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 P23 Equity,23.0,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 P24 Equity,24.0,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 P25 Equity,25.0,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 P26 Equity,26.0,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 C230 Equity,230.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C235 Equity,235.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C240 Equity,240.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C245 Equity,245.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C250 Equity,250.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C255 Equity,255.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C260 Equity,260.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C265 Equity,265.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C270 Equity,270.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C275 Equity,275.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 P27 Equity,27.0,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 P28 Equity,28.0,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 P29 Equity,29.0,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 P30 Equity,30.0,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 P31 Equity,31.0,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 P32 Equity,32.0,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 P33 Equity,33.0,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 P34 Equity,34.0,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 P35 Equity,35.0,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 P36 Equity,36.0,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 P1 Equity,1.0,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 P1.5 Equity,1.5,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 P2 Equity,2.0,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 P2.5 Equity,2.5,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 P3 Equity,3.0,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 P3.5 Equity,3.5,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 P4 Equity,4.0,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 P4.5 Equity,4.5,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 P5 Equity,5.0,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 P6 Equity,6.0,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 P47 Equity,47.0,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 P48 Equity,48.0,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 P49 Equity,49.0,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 P50 Equity,50.0,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 P51 Equity,51.0,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 P52 Equity,52.0,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 P53 Equity,53.0,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 P54 Equity,54.0,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 P55 Equity,55.0,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 P56 Equity,56.0,2026-06-18,Put,100.0,NVDA US,100.0
NVDA US 06/18/26 C280 Equity,280.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C285 Equity,285.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C290 Equity,290.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C295 Equity,295.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C300 Equity,300.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C310 Equity,310.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C320 Equity,320.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C330 Equity,330.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C340 Equity,340.0,2026-06-18,Call,100.0,NVDA US,100.0
NVDA US 06/18/26 C350 Equity,350.0,2026-06-18,Call,100.0,NVDA US,100.0
